property_code,building_name,vendor,category,category_label,annual_spend
733,142 E 16 Cooperative Owners Inc,OCS Chemical Engineering,WATER_TREATMENT,Water Treatment,7503.67
733,142 E 16 Cooperative Owners Inc,New York-Alliant Insurance Services Inc,INSURANCE_PACKAGE,Package Insurance,97334.23
733,142 E 16 Cooperative Owners Inc,New York-Alliant Insurance Services Inc,INSURANCE_UMBRELLA,Umbrella Insurance,25827.86
733,142 E 16 Cooperative Owners Inc,NYC Water Board,WATER_SEWER,Water/Sewer,81807.98
733,142 E 16 Cooperative Owners Inc,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,68434.8
738,Cheltoncort,Steinman Piping And Heating Corp.,PLUMBING_REPAIRS,Plumbing Repairs,13188.04
738,Cheltoncort,Perfect Flow Sewer & Drain Services Inc.,PLUMBING_REPAIRS,Plumbing Repairs,173.11
738,Cheltoncort,We Wire Electric Group Inc,ELECTRICAL_REPAIRS,Electrical Repairs,7055.11
738,Cheltoncort,Unitec Elevator Company,ELEVATOR_MAINTENANCE,Elevator Maintenance,9443.25
738,Cheltoncort,"R.M.S. Pest Control Services, Inc",EXTERMINATING,Exterminating,6124.17
738,Cheltoncort,NY360,SECURITY_ALARM,Security/Alarm,4066.26
738,Cheltoncort,Academy Mailbox CO. Inc,SECURITY_ALARM,Security/Alarm,2982.09
738,Cheltoncort,AEC Electronics Inc.,SECURITY_ALARM,Security/Alarm,1440.0
738,Cheltoncort,Rochester Midland Corporation,WATER_TREATMENT,Water Treatment,653.25
738,Cheltoncort,Christygardens,LANDSCAPING,Landscaping,12660.06
738,Cheltoncort,Almstead Tree Company Inc.,LANDSCAPING,Landscaping,4262.0
738,Cheltoncort,Lifesource Irrigation Inc.,LANDSCAPING,Landscaping,2068.63
738,Cheltoncort,First Insurance Funding Corp.,INSURANCE_PACKAGE,Package Insurance,100875.46
738,Cheltoncort,New York-Alliant Insurance Services Inc,INSURANCE_PACKAGE,Package Insurance,28966.93
738,Cheltoncort,New York-Alliant Insurance Services Inc,INSURANCE_DO,D&O Insurance,7567.0
738,Cheltoncort,NYC Water Board,WATER_SEWER,Water/Sewer,62638.48
738,Cheltoncort,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,45000.0
743,323-325-327 West 11th St Owners Corp,Paulina Linares,HVAC_REPAIRS,HVAC Repairs,337.45
743,323-325-327 West 11th St Owners Corp,Stephen Farrugia,HVAC_REPAIRS,HVAC Repairs,525.0
743,323-325-327 West 11th St Owners Corp,Steinman Piping And Heating Corp.,PLUMBING_REPAIRS,Plumbing Repairs,6346.32
743,323-325-327 West 11th St Owners Corp,Perfect Flow Sewer & Drain Services Inc.,PLUMBING_REPAIRS,Plumbing Repairs,860.12
743,323-325-327 West 11th St Owners Corp,We Wire Electric Group Inc,ELECTRICAL_REPAIRS,Electrical Repairs,1511.19
743,323-325-327 West 11th St Owners Corp,The Junk Pros Corporation,CLEANING_MAINTENANCE,Cleaning & Maintenance,2504.13
743,323-325-327 West 11th St Owners Corp,All-Star Tech Pest Control,EXTERMINATING,Exterminating,6271.2
743,323-325-327 West 11th St Owners Corp,Target Security Systems,SECURITY_ALARM,Security/Alarm,11891.34
743,323-325-327 West 11th St Owners Corp,Imagine ProCom Inc.,SECURITY_ALARM,Security/Alarm,413.87
743,323-325-327 West 11th St Owners Corp,Rochester Midland Corporation,WATER_TREATMENT,Water Treatment,2289.0
743,323-325-327 West 11th St Owners Corp,"For The Plants, Inc.",LANDSCAPING,Landscaping,4490.0
743,323-325-327 West 11th St Owners Corp,New York-Alliant Insurance Services Inc,INSURANCE_PACKAGE,Package Insurance,42491.32
743,323-325-327 West 11th St Owners Corp,New York-Alliant Insurance Services Inc,INSURANCE_UMBRELLA,Umbrella Insurance,8728.0
743,323-325-327 West 11th St Owners Corp,NYC Water Board,WATER_SEWER,Water/Sewer,38059.13
743,323-325-327 West 11th St Owners Corp,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,26522.52
